,Region,Country,City,Filename
0,south_america_wmo_region_3,ARG,Santa.Fe,ARG_Santa.Fe_Reconquista.AP_872700_ArgTMY.epw
0,south_america_wmo_region_3,ARG,Santa.Fe,ARG_Santa.Fe_Rosario.Intl.AP_874800_ArgTMY.epw
0,south_america_wmo_region_3,ARG,Santa.Fe,ARG_Santa.Fe_Sauce.Viejo.AP_873710_ArgTMY.epw
0,south_america_wmo_region_3,BOL,La.Paz,BOL_La.Paz.852010_IWEC.epw
0,south_america_wmo_region_3,ATA,Estacao.Comandante.Ferraz,ATA_Estacao.Comandante.Ferraz.892520_INMET.epw
0,south_america_wmo_region_3,BRA,AC,BRA_AC_Feijo.AP.819240_INMET.epw
0,south_america_wmo_region_3,BRA,AC,BRA_AC_Parque.Chandless.819630_INMET.epw
0,south_america_wmo_region_3,BRA,AC,BRA_AC_Porto.Walter.819210_INMET.epw
0,south_america_wmo_region_3,BRA,AC,BRA_AC_Rio.Branco.829150_INMET.epw
0,south_america_wmo_region_3,BRA,AL,BRA_AL_Arapiraca.AP.819960_INMET.epw
0,south_america_wmo_region_3,BRA,AL,BRA_AL_Coruripe.866190_INMET.epw
0,south_america_wmo_region_3,BRA,AL,BRA_AL_Maceio-Palmares.Intl.AP.829930_TRY.1962.epw
0,south_america_wmo_region_3,BRA,AL,BRA_AL_Maceio.829940_INMET.epw
0,south_america_wmo_region_3,BRA,AL,BRA_AL_Palmeira.dos.Indios.829920_INMET.epw
0,south_america_wmo_region_3,BRA,AL,BRA_AL_Pao.de.Acucar.819940_INMET.epw
0,south_america_wmo_region_3,BRA,AL,BRA_AL_Sao.Luis.do.Quitunde.819970_INMET.epw
0,south_america_wmo_region_3,BRA,AM,BRA_AM_Autazes.817320_INMET.epw
0,south_america_wmo_region_3,BRA,AM,BRA_AM_Barcelos.AP.816480_INMET.epw
0,south_america_wmo_region_3,BRA,AM,BRA_AM_Coari.817700_INMET.epw
0,south_america_wmo_region_3,BRA,AM,BRA_AM_Humaita.AP.818900_INMET.epw
0,south_america_wmo_region_3,BRA,AM,BRA_AM_Itacoatiara.AP.817330_INMET.epw
0,south_america_wmo_region_3,BRA,AM,BRA_AM_Manacapuru.817290_INMET.epw
0,south_america_wmo_region_3,BRA,AM,BRA_AM_Manaus-Gomes.Intl.AP.823320_TRY.1994.epw
0,south_america_wmo_region_3,BRA,AM,BRA_AM_Manaus-Gomez.Intl.AP.817300_INMET.epw
0,south_america_wmo_region_3,BRA,AM,BRA_AM_Maues.817340_INMET.epw
0,south_america_wmo_region_3,BRA,AM,BRA_AM_Parintins.817030_INMET.epw
0,south_america_wmo_region_3,BRA,AM,BRA_AM_Presidente.Figueiredo.816990_INMET.epw
0,south_america_wmo_region_3,BRA,AM,BRA_AM_Urucara.AP.817020_INMET.epw
0,south_america_wmo_region_3,BRA,AP,BRA_AP_Macapa-Alcolumbre.Intl.AP.820980_INMET.epw
0,south_america_wmo_region_3,BRA,AP,BRA_AP_Oiapoque.816090_INMET.epw
0,south_america_wmo_region_3,BRA,AP,BRA_AP_Porto.Grande.816370_INMET.epw
0,south_america_wmo_region_3,BRA,AP,BRA_AP_Tartarugalzinho.816280_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Amargosa.AP.866750_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Barra.AP.866340_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Barreiras.866520_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Belmonte.867440_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Bom.Jesus.da.Lapa.AP.866720_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Brumado.866960_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Buritirama.AP.866090_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Caravelas.834970_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Conde.866390_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Correntina.866710_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Cruz.das.Almas.866570_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Delfino.866100_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Euclides.da.Cunha.866130_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Feira.de.Santana.866580_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Guanambi.AP.866940_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Ibotirama.866530_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Ilheus.866990_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Ipiau.866980_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Irece.AP.866350_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Itaberaba.832440_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Itapetinga.867230_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Itirucu.866740_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Jacobina.866360_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Lencois.866540_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Macajuba.866550_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Marau.866770_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Paulo.Afonso.829860_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Piata.866730_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Porto.Seguro.867450_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Queimadas.866120_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Remanso.829790_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Salvador-Magalhaes.Intl.AP.832480_TRY.1961.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Salvador.866780_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Santa.Rita.de.Cassia.866330_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Senhor.do.Bonfim.830880_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Serrinha.866370_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Uaua.819920_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Una.867240_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Valenca.866760_INMET.epw
0,south_america_wmo_region_3,BRA,BA,BRA_BA_Vitoria.da.Conquista-Figueiredo.AP.866970_INMET.epw
0,south_america_wmo_region_3,BRA,Belem-Val.de.Caes,BRA_Belem-Val.de.Caes.821930_SWERA.epw
0,south_america_wmo_region_3,BRA,Belem,BRA_Belem.821930_IWEC.epw
0,south_america_wmo_region_3,BRA,Belo.Horizonte-Pampulha,BRA_Belo.Horizonte-Pampulha.835830_SWERA.epw
0,south_america_wmo_region_3,BRA,Boa.Vista,BRA_Boa.Vista.820220_SWERA.epw
0,south_america_wmo_region_3,BRA,Bom.Jesus.da.Lapa,BRA_Bom.Jesus.da.Lapa.832880_SWERA.epw
0,south_america_wmo_region_3,BRA,Brasilia,BRA_Brasilia.833780_IWEC.epw
0,south_america_wmo_region_3,BRA,Brasilia,BRA_Brasilia.833780_SWERA.epw
0,south_america_wmo_region_3,BRA,CE,BRA_CE_Acarau.817550_INMET.epw
0,south_america_wmo_region_3,BRA,CE,BRA_CE_Barbalha.819110_INMET.epw
0,south_america_wmo_region_3,BRA,CE,BRA_CE_Campos.Sales.827770_INMET.epw
0,south_america_wmo_region_3,BRA,CE,BRA_CE_Crateus.818300_INMET.epw
0,south_america_wmo_region_3,BRA,CE,BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.817580_INMET.epw
0,south_america_wmo_region_3,BRA,CE,BRA_CE_Fortaleza-Pinto.Martins.Intl.AP.823980_TRY.1962.epw
0,south_america_wmo_region_3,BRA,CE,BRA_CE_Guaramiranga.824870_INMET.epw
0,south_america_wmo_region_3,BRA,CE,BRA_CE_Iguatu.818730_INMET.epw
0,south_america_wmo_region_3,BRA,CE,BRA_CE_Itapipoca.817560_INMET.epw
0,south_america_wmo_region_3,BRA,CE,BRA_CE_Jaguaribe.818330_INMET.epw
0,south_america_wmo_region_3,BRA,CE,BRA_CE_Jaguaruana.824930_INMET.epw
0,south_america_wmo_region_3,BRA,CE,BRA_CE_Morada.Nova.825940_INMET.epw
0,south_america_wmo_region_3,BRA,CE,BRA_CE_Quixeramobim.825860_INMET.epw
0,south_america_wmo_region_3,BRA,CE,BRA_CE_Taua.818720_INMET.epw
0,south_america_wmo_region_3,BRA,Campo.Grande,BRA_Campo.Grande.836120_SWERA.epw
0,south_america_wmo_region_3,BRA,Cuiaba-Marechal.Ron,BRA_Cuiaba-Marechal.Ron.833620_SWERA.epw
0,south_america_wmo_region_3,BRA,Curitiba-Afonso.Pen,BRA_Curitiba-Afonso.Pen.838400_SWERA.epw
0,south_america_wmo_region_3,BRA,DF,BRA_DF_Brasilia-Kubitschek.Intl.AP.833780_TRY.1962.epw
0,south_america_wmo_region_3,BRA,DF,BRA_DF_Brasilia.867150_INMET.epw
0,south_america_wmo_region_3,BRA,DF,BRA_DF_Planaltina.867160_INMET.epw
0,south_america_wmo_region_3,BRA,ES,BRA_ES_Alegre.868280_INMET.epw
0,south_america_wmo_region_3,BRA,ES,BRA_ES_Alfredo.Chaves.868290_INMET.epw
0,south_america_wmo_region_3,BRA,ES,BRA_ES_Linhares.868050_INMET.epw
0,south_america_wmo_region_3,BRA,ES,BRA_ES_Nova.Venecia.867850_INMET.epw
0,south_america_wmo_region_3,BRA,ES,BRA_ES_Presidente.Kennedy.868530_INMET.epw
0,south_america_wmo_region_3,BRA,ES,BRA_ES_Santa.Teresa.868040_INMET.epw
0,south_america_wmo_region_3,BRA,ES,BRA_ES_Sao.Mateus.867860_INMET.epw
0,south_america_wmo_region_3,BRA,ES,BRA_ES_Vitoria-Salles.AP.836490_TRY.1962.epw
0,south_america_wmo_region_3,BRA,ES,BRA_ES_Vitoria.868300_INMET.epw
0,south_america_wmo_region_3,BRA,Florianopolis,BRA_Florianopolis.838990_SWERA.epw
0,south_america_wmo_region_3,BRA,Fortaleza-Pinto.Mar,BRA_Fortaleza-Pinto.Mar.823980_SWERA.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Alto.Paraiso.de.Goias.866910_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Aragarcas.833740_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Caiaponia.867300_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Catalao.867770_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Cristalina.867370_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Goianesia.867130_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Goiania.834230_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Goias.867120_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Itapaci.866890_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Itumbiara.867740_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Jatai.867520_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Luziania.867360_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Mineiros.867510_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Monte.Alegre.de.Goias.866700_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Morrinhos.867550_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Niquelandia.866900_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Parauna.867320_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Pires.do.Rio.867560_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Posse.866920_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Rio.Verde.867530_INMET.epw
0,south_america_wmo_region_3,BRA,GO,BRA_GO_Sao.Simao.867730_INMET.epw
0,south_america_wmo_region_3,BRA,Jacareacanga,BRA_Jacareacanga.826400_SWERA.epw
0,south_america_wmo_region_3,BRA,MA,BRA_MA_Alto.Parnaiba.829700_INMET.epw
0,south_america_wmo_region_3,BRA,MA,BRA_MA_Bacabal.817900_INMET.epw
0,south_america_wmo_region_3,BRA,MA,BRA_MA_Balsas.819030_INMET.epw
0,south_america_wmo_region_3,BRA,MA,BRA_MA_Barra.do.Corda.818250_INMET.epw
0,south_america_wmo_region_3,BRA,MA,BRA_MA_Buriticupu.817880_INMET.epw
0,south_america_wmo_region_3,BRA,MA,BRA_MA_Carolina.819010_INMET.epw
0,south_america_wmo_region_3,BRA,MA,BRA_MA_Caxias.817920_INMET.epw
0,south_america_wmo_region_3,BRA,MA,BRA_MA_Chapadinha.817490_INMET.epw
0,south_america_wmo_region_3,BRA,MA,BRA_MA_Colinas.818660_INMET.epw
0,south_america_wmo_region_3,BRA,MA,BRA_MA_Estreito.818630_INMET.epw
0,south_america_wmo_region_3,BRA,MA,BRA_MA_Farol.Preguicas.817170_INMET.epw
0,south_america_wmo_region_3,BRA,MA,BRA_MA_Farol.Santana.822770_INMET.epw
0,south_america_wmo_region_3,BRA,MA,BRA_MA_Grajau.818230_INMET.epw
0,south_america_wmo_region_3,BRA,MA,BRA_MA_Imperatriz.818220_INMET.epw
0,south_america_wmo_region_3,BRA,MA,BRA_MA_Sao.Luis-Machado.Intl.AP.822810_TRY.1966.epw
0,south_america_wmo_region_3,BRA,MA,BRA_MA_Sao.Luis.817150_INMET.epw
0,south_america_wmo_region_3,BRA,MA,BRA_MA_Turiacu.821980_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Aguas.Vermelhas.867220_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Aimores.868030_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Almenara.867430_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Araxa.867960_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Belo.Horizonte-Pampulha.AP.835830_TRY.1995.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Belo.Horizonte-Pampulha.AP.868000_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Buritis.867180_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Caldas.868460_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Capelinha.867610_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Carangola.868230_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Caratinga.835920_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Chapada.Gaucha.867190_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Conceicao.das.Alagoas.867940_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Curvelo.867800_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Diamantina.AP.867810_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Dores.do.Indaia.867970_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Espinosa.866950_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Florestal.867980_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Formiga.868200_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Governador.Valadares.835430_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Guarda-Mor.867570_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Ibirite.868210_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Itaobim.867420_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Ituiutaba.867750_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Joao.Pinheiro.AP.867580_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Juiz.de.Fora.836920_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Mantena.867840_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Maria.da.Fe.830150_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Mocambinho.867200_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Montalvania.866930_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Monte.Verde.AP.868700_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Montes.Claros.867400_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Muriae.868520_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Ouro.Branco.868230_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Passa.Quatro.837370_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Passos.868190_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Patrocinio.867780_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Pirapora.AP.867590_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Rio.Pardo.de.Minas.867210_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Sacramento.867950_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Salinas.867410_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Sao.Joao.del.Rei.836880_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Sao.Romao.867390_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Serra.dos.Aimores.867630_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Teofilo.Otoni.867620_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Timoteo.868010_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Tres.Marias.867790_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Uberlandia.867760_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Unai.AP.834280_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Varginha.868480_INMET.epw
0,south_america_wmo_region_3,BRA,MG,BRA_MG_Vicosa.836420_INMET.epw
0,south_america_wmo_region_3,BRA,MS,BRA_MS_Amambai.868940_INMET.epw
0,south_america_wmo_region_3,BRA,MS,BRA_MS_Campo.Grande.Intl.AP.868100_INMET.epw
0,south_america_wmo_region_3,BRA,MS,BRA_MS_Chapadao.do.Sul.867720_INMET.epw
0,south_america_wmo_region_3,BRA,MS,BRA_MS_Corumba.Intl.AP.835520_INMET.epw
0,south_america_wmo_region_3,BRA,MS,BRA_MS_Coxim.867700_INMET.epw
0,south_america_wmo_region_3,BRA,MS,BRA_MS_Dourados.836590_INMET.epw
0,south_america_wmo_region_3,BRA,MS,BRA_MS_Ivinhema.868600_INMET.epw
0,south_america_wmo_region_3,BRA,MS,BRA_MS_Juti.868590_INMET.epw
0,south_america_wmo_region_3,BRA,MS,BRA_MS_Miranda.868070_INMET.epw
0,south_america_wmo_region_3,BRA,MS,BRA_MS_Nhumirim.867680_INMET.epw
0,south_america_wmo_region_3,BRA,MS,BRA_MS_Ponta.Pora.868570_INMET.epw
0,south_america_wmo_region_3,BRA,MS,BRA_MS_Porto.Murtinho.AP.868330_INMET.epw
0,south_america_wmo_region_3,BRA,MS,BRA_MS_Rio.Brilhante.868360_INMET.epw
0,south_america_wmo_region_3,BRA,MS,BRA_MS_Sete.Quedas.868950_INMET.epw
0,south_america_wmo_region_3,BRA,MS,BRA_MS_Sidrolandia.868090_INMET.epw
0,south_america_wmo_region_3,BRA,MS,BRA_MS_Tres.Lagoas.AP.868130_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Agua.Boa.866860_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Alto.Taquari.867500_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Apiacas.819760_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Campo.Novo.do.Parecis.866620_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Campo.Verde.867070_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Carlinda.819780_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Comodoro.866610_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Confresa.866060_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Cotriguacu.829270_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Cuiaba.867050_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Gaucha.do.Norte.866660_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Guaranta.do.Norte.819790_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Guiratinga.867290_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Itiquira.867480_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Juara.866250_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Juina.866240_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Nova.Maringa.866630_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Novo.Mundo.866430_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Paranatinga.866840_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Pontes.de.Lacerda.867020_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Porto.Estrela.867040_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Querencia.866470_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Rondonopolis.867280_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Salto.do.Ceu.867030_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Santo.Antonio.do.Leste.866850_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Sao.Felix.do.Araguaia.866280_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Sao.Jose.do.Rio.Claro.866640_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Sinop.866260_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Sorriso.866450_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Tangara.da.Serra.866820_INMET.epw
0,south_america_wmo_region_3,BRA,MT,BRA_MT_Vila.Bela.da.Santissima.Trindade.867010_INMET.epw
0,south_america_wmo_region_3,BRA,Manaus,BRA_Manaus.823310_SWERA.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Belem-Ribeiro.Intl.AP.821930_TRY.1964.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Belem.816800_INMET.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Braganca.816850_INMET.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Cameta.817100_INMET.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Castanhal.816820_INMET.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Conceicao.do.Araguaia.819400_INMET.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Itaituba.817780_INMET.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Maraba.825620_INMET.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Novo.Repartimento.817840_INMET.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Pacaja.817420_INMET.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Paragominas.817450_INMET.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Placas.817370_INMET.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Rondon.do.Para.817860_INMET.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Salinopolis.816600_INMET.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Santana.do.Araguaia.819820_INMET.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Serra.dos.Carajas.818600_INMET.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Soure.821410_INMET.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Tome.Acu.817110_INMET.epw
0,south_america_wmo_region_3,BRA,PA,BRA_PA_Tucurui.817430_INMET.epw
0,south_america_wmo_region_3,BRA,PB,BRA_PB_Areia.818770_INMET.epw
0,south_america_wmo_region_3,BRA,PB,BRA_PB_Cabaceiras.819150_INMET.epw
0,south_america_wmo_region_3,BRA,PB,BRA_PB_Camaratuba.818780_INMET.epw
0,south_america_wmo_region_3,BRA,PB,BRA_PB_Campina.Grande.819160_INMET.epw
0,south_america_wmo_region_3,BRA,PB,BRA_PB_Joao.Pessoa.819180_INMET.epw
0,south_america_wmo_region_3,BRA,PB,BRA_PB_Monteiro.819140_INMET.epw
0,south_america_wmo_region_3,BRA,PB,BRA_PB_Patos.819130_INMET.epw
0,south_america_wmo_region_3,BRA,PB,BRA_PB_Sao.Goncalo.817740_INMET.epw
0,south_america_wmo_region_3,BRA,PE,BRA_PE_Arcoverde.819530_INMET.epw
0,south_america_wmo_region_3,BRA,PE,BRA_PE_Cabrobo.828860_INMET.epw
0,south_america_wmo_region_3,BRA,PE,BRA_PE_Caruaru.828950_INMET.epw
0,south_america_wmo_region_3,BRA,PE,BRA_PE_Floresta.819770_INMET.epw
0,south_america_wmo_region_3,BRA,PE,BRA_PE_Garanhuns.819550_INMET.epw
0,south_america_wmo_region_3,BRA,PE,BRA_PE_Ibimirim.819540_INMET.epw
0,south_america_wmo_region_3,BRA,PE,BRA_PE_Palmares.819570_INMET.epw
0,south_america_wmo_region_3,BRA,PE,BRA_PE_Petrolina.819910_INMET.epw
0,south_america_wmo_region_3,BRA,PE,BRA_PE_Recife-Guararapes-Freyre.Intl.AP.828990_TRY.1962.epw
0,south_america_wmo_region_3,BRA,PE,BRA_PE_Recife.819580_INMET.epw
0,south_america_wmo_region_3,BRA,PE,BRA_PE_Serra.Talhada.819120_INMET.epw
0,south_america_wmo_region_3,BRA,PE,BRA_PE_Surubim.819170_INMET.epw
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Alvorada.do.Gurgueia.818460_INMET.epw
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Bom.Jesus.do.Piaui.829750_INMET.epw
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Caracol.819880_INMET.epw
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Castelo.do.Piaui.818290_INMET.epw
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Esperantina.817510_INMET.epw
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Floriano.818680_INMET.epw
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Gilbues.819860_INMET.epw
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Oeiras.818690_INMET.epw
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Parnaiba.817520_INMET.epw
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Paulistana.828820_INMET.epw
